index,Age,Workclass,Final weight,Education,Marital-status,Occupation,Relationship,Sex,Capital-gain,Capital-loss,Hours per week,Native country,Income
12974,40, Private,167919, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
11596,52, Federal-gov,221532, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States, >50K
510,49, Private,141944, Assoc-voc, Married-spouse-absent, Handlers-cleaners, Unmarried, Male,0,1380,42, United-States, <=50K
10129,37, Private,167851, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States, <=50K
41795,66, Self-emp-not-inc,99927, HS-grad, Widowed, Tech-support, Not-in-family, Female,0,0,45, United-States, <=50K.
46099,31, Private,103772, Some-college, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K.
9243,22, Private,151105, Some-college, Never-married, Sales, Other-relative, Female,0,0,18, United-States, <=50K
47225,63, Private,427770, 12th, Divorced, Priv-house-serv, Unmarried, Female,0,0,30, United-States, <=50K.
33607,47, Private,54260, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Male,0,1887,60, United-States, >50K.
30666,17, Private,143868, 9th, Never-married, Other-service, Own-child, Male,0,0,40, United-States, <=50K
45285,32, Private,117444, Bachelors, Never-married, Exec-managerial, Not-in-family, Male,0,0,50, United-States, <=50K.
30203,45, Private,25649, Some-college, Married-civ-spouse, Transport-moving, Husband, Male,7298,0,50, United-States, >50K
36725,35, Private,95708, Bachelors, Married-civ-spouse, Sales, Husband, Male,7688,0,60, United-States, >50K.
4839,24, Private,64167, Assoc-voc, Never-married, Tech-support, Unmarried, Female,0,0,40, United-States, <=50K
21446,29, Private,178649, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Female,0,0,20, France, <=50K
18013,39, Private,201410, Bachelors, Married-civ-spouse, Transport-moving, Husband, Male,0,1977,45, Philippines, >50K
21224,58, Self-emp-inc,258883, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,60, United-States, >50K
43637,30, Private,198091, HS-grad, Never-married, Craft-repair, Not-in-family, Male,0,0,44, United-States, <=50K.
30226,25, Private,252752, Some-college, Never-married, Transport-moving, Not-in-family, Female,0,0,45, United-States, <=50K
33910,25, Private,86646, Bachelors, Never-married, Prof-specialty, Not-in-family, Male,4865,0,48, United-States, <=50K.
28039,29, Private,147889, Assoc-acdm, Married-civ-spouse, Tech-support, Wife, Female,0,0,40, United-States, <=50K
6189,32, State-gov,443546, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,0,0,45, United-States, <=50K
7432,46, Private,114032, Some-college, Married-civ-spouse, Tech-support, Husband, Male,0,1887,45, United-States, >50K
11920,44, State-gov,136546, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male,0,1902,40, United-States, >50K
39576,26, Private,142760, Assoc-voc, Never-married, Sales, Not-in-family, Male,0,0,50, United-States, <=50K.
9228,46, Private,273771, Bachelors, Married-civ-spouse, Sales, Husband, Male,99999,0,40, United-States, >50K
21845,34, Private,58305, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,1573,40, United-States, <=50K
24240,62, Private,131117, 7th-8th, Divorced, Tech-support, Unmarried, Female,0,0,38, Columbia, <=50K
18185,30, Private,194141, Some-college, Divorced, Machine-op-inspct, Not-in-family, Male,0,1617,40, United-States, <=50K
21140,31, Self-emp-not-inc,176862, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
14456,23, Private,208946, Some-college, Never-married, Adm-clerical, Own-child, Male,0,0,32, United-States, <=50K
37117,55, Private,497039, Some-college, Divorced, Tech-support, Unmarried, Female,0,0,56, United-States, <=50K.
6929,24, Private,104146, Bachelors, Never-married, Prof-specialty, Own-child, Male,0,0,40, United-States, <=50K
33298,28, Local-gov,190911, Some-college, Married-civ-spouse, Protective-serv, Husband, Male,0,0,40, United-States, >50K.
9732,49, Private,40000, Bachelors, Married-civ-spouse, Sales, Husband, Male,4064,0,44, United-States, <=50K
38370,39, Private,368586, HS-grad, Divorced, Transport-moving, Not-in-family, Female,0,0,37, Puerto-Rico, <=50K.
1919,35, Private,225330, Bachelors, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
43319,29, Private,191177, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,18, United-States, <=50K.
39264,35, Private,167691, HS-grad, Never-married, Handlers-cleaners, Own-child, Female,0,0,20, United-States, <=50K.
31912,62, ?,31577, HS-grad, Married-civ-spouse, ?, Husband, Male,0,0,18, United-States, <=50K
1949,40, Private,102606, Masters, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K
30540,30, Self-emp-not-inc,65278, Assoc-acdm, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K
46481,23, State-gov,71996, Bachelors, Never-married, Adm-clerical, Own-child, Female,0,0,52, United-States, <=50K.
32126,23, State-gov,136075, Bachelors, Never-married, Prof-specialty, Not-in-family, Female,0,0,32, United-States, <=50K
32017,50, Private,99476, Masters, Divorced, Prof-specialty, Not-in-family, Female,0,0,35, United-States, <=50K
2365,47, Private,184945, Some-college, Separated, Other-service, Not-in-family, Female,0,0,35, United-States, <=50K
12314,26, Local-gov,287233, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,40, United-States, >50K
21175,74, State-gov,117017, Some-college, Separated, Sales, Not-in-family, Male,0,0,16, United-States, <=50K
11698,17, Private,150262, 11th, Never-married, Sales, Own-child, Female,0,0,20, United-States, <=50K
47633,33, Private,84130, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
22725,23, Private,216811, HS-grad, Never-married, Adm-clerical, Own-child, Female,0,0,16, United-States, <=50K
27452,27, ?,189399, Some-college, Divorced, ?, Not-in-family, Female,0,0,40, United-States, <=50K
33615,40, Private,103614, 10th, Divorced, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K.
2377,54, Private,181132, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, England, >50K
15141,33, Self-emp-not-inc,196342, Doctorate, Never-married, Prof-specialty, Not-in-family, Male,0,0,45, United-States, >50K
25653,45, Private,187969, Assoc-voc, Never-married, Sales, Not-in-family, Female,0,0,38, United-States, <=50K
24278,33, Private,168030, HS-grad, Divorced, Other-service, Unmarried, Female,0,0,32, United-States, <=50K
48458,37, Federal-gov,133526, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, <=50K.
14551,22, Private,211361, Bachelors, Never-married, Exec-managerial, Not-in-family, Female,0,0,30, United-States, <=50K
1903,26, Private,270276, HS-grad, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
22597,23, Private,33884, Some-college, Separated, Sales, Unmarried, Female,0,0,40, United-States, <=50K
43488,43, Private,139277, HS-grad, Widowed, Craft-repair, Unmarried, Female,0,0,40, Italy, <=50K.
40144,36, Private,296478, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, >50K.
12294,38, Private,195744, Bachelors, Never-married, Other-service, Not-in-family, Male,0,0,48, United-States, <=50K
41257,31, Private,176430, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
3060,21, Private,98678, Some-college, Never-married, Other-service, Own-child, Male,0,0,15, United-States, <=50K
20243,37, Private,109133, Masters, Separated, Exec-managerial, Not-in-family, Male,27828,0,60, Iran, >50K
16672,40, Private,118001, 10th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
15531,47, Private,265275, Some-college, Never-married, Other-service, Own-child, Male,0,0,40, United-States, <=50K
46222,27, Private,278736, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, Mexico, <=50K.
582,59, Private,199713, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
21071,26, Local-gov,265230, Bachelors, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States, <=50K
38331,43, Private,157473, HS-grad, Never-married, Sales, Not-in-family, Female,0,0,40, United-States, <=50K.
11471,22, Private,110946, Some-college, Never-married, Other-service, Not-in-family, Female,0,0,40, United-States, <=50K
7035,51, Private,216475, Bachelors, Never-married, Sales, Not-in-family, Female,0,1564,43, United-States, >50K
34728,43, Self-emp-not-inc,451019, Bachelors, Never-married, Sales, Own-child, Male,0,0,35, United-States, <=50K.
34948,26, Private,199224, Some-college, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,30, United-States, <=50K.
41061,41, Self-emp-not-inc,230961, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,45, United-States, >50K.
39371,61, Private,182163, Some-college, Married-civ-spouse, Prof-specialty, Husband, Male,0,1902,40, United-States, >50K.
10327,48, Self-emp-not-inc,328606, Prof-school, Divorced, Prof-specialty, Unmarried, Male,14084,0,63, United-States, >50K
21101,41, Private,144778, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
26997,22, Private,243178, Bachelors, Never-married, Adm-clerical, Own-child, Male,0,0,20, United-States, <=50K
39908,46, Local-gov,99971, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,0,0,56, United-States, >50K.
19154,32, Private,212276, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,60, United-States, >50K
37918,42, Private,111895, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,1887,40, United-States, >50K.
16065,23, ?,154921, 5th-6th, Never-married, ?, Not-in-family, Male,0,0,50, United-States, <=50K
6163,25, Private,391192, Some-college, Never-married, Sales, Own-child, Male,0,0,24, United-States, <=50K
9471,84, Local-gov,163685, HS-grad, Widowed, Exec-managerial, Not-in-family, Female,0,0,33, United-States, <=50K
12511,22, Private,554317, 9th, Married-spouse-absent, Other-service, Other-relative, Male,0,0,35, Mexico, <=50K
33529,39, Private,141584, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States, >50K.
26783,23, Private,117606, Bachelors, Never-married, Exec-managerial, Own-child, Female,0,0,60, United-States, <=50K
13584,25, State-gov,143062, HS-grad, Never-married, Adm-clerical, Own-child, Female,0,0,40, United-States, <=50K
34319,49, Private,116927, Masters, Divorced, Prof-specialty, Not-in-family, Male,0,0,60, United-States, <=50K.
16569,64, Local-gov,84737, HS-grad, Married-civ-spouse, Other-service, Husband, Male,0,0,35, United-States, >50K
47303,44, Private,200194, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
18740,44, Self-emp-inc,37997, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,60, United-States, <=50K
20446,34, Private,114639, Some-college, Never-married, Handlers-cleaners, Other-relative, Male,0,0,20, United-States, <=50K
1652,26, Self-emp-not-inc,163189, HS-grad, Never-married, Sales, Own-child, Male,0,0,40, United-States, <=50K
1415,28, State-gov,73211, Some-college, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,20, United-States, <=50K
17198,59, Self-emp-not-inc,309124, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, >50K
37689,52, Private,204226, Bachelors, Divorced, Craft-repair, Not-in-family, Male,0,0,40, United-States, <=50K.
42310,32, Local-gov,73514, Assoc-voc, Never-married, Protective-serv, Not-in-family, Female,0,0,50, United-States, <=50K.
10355,47, Federal-gov,227244, Bachelors, Married-civ-spouse, Protective-serv, Husband, Male,0,0,50, United-States, >50K
39191,41, Private,206619, HS-grad, Divorced, Other-service, Not-in-family, Female,0,0,40, United-States, <=50K.
7614,43, Private,244172, HS-grad, Separated, Transport-moving, Unmarried, Male,0,0,40, Mexico, <=50K
4327,46, Private,205100, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,48, United-States, >50K
15021,40, Federal-gov,118686, Bachelors, Never-married, Prof-specialty, Not-in-family, Female,0,0,45, United-States, <=50K
8776,55, Self-emp-inc,67433, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,60, United-States, <=50K
31887,36, Private,128876, 10th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
31749,22, Private,199426, Some-college, Never-married, Sales, Not-in-family, Female,0,0,17, United-States, <=50K
21183,63, Private,181153, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,35, United-States, <=50K
43081,31, Self-emp-not-inc,404062, 10th, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,55, Portugal, >50K.
37347,37, Private,207066, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,70, United-States, <=50K.
33333,23, Private,110998, Some-college, Never-married, Adm-clerical, Own-child, Female,0,0,40, Philippines, <=50K.
6630,20, Private,227554, Some-college, Married-spouse-absent, Sales, Own-child, Female,0,0,18, United-States, <=50K
23764,48, Private,195491, HS-grad, Divorced, Sales, Not-in-family, Female,0,0,30, United-States, <=50K
35886,60, Private,178312, 11th, Married-civ-spouse, Sales, Husband, Male,0,1902,70, United-States, >50K.
38899,27, Private,204984, Some-college, Married-civ-spouse, Adm-clerical, Husband, Male,0,1579,40, United-States, <=50K.
29348,28, Private,174327, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,50, United-States, <=50K
16788,64, Self-emp-inc,59145, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Male,0,1902,60, United-States, >50K
6805,35, Private,28572, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,4064,0,35, United-States, <=50K
13546,20, Private,304710, Some-college, Never-married, Sales, Own-child, Female,0,0,20, United-States, <=50K
13176,43, Private,149909, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,42, United-States, >50K
13470,61, Private,93997, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, Italy, <=50K
40489,46, Private,107425, HS-grad, Divorced, Sales, Not-in-family, Female,0,0,40, United-States, <=50K.
12846,46, Private,213611, 7th-8th, Married-spouse-absent, Priv-house-serv, Unmarried, Female,0,1594,24, Guatemala, <=50K
14246,42, Self-emp-inc,125846, 1st-4th, Married-civ-spouse, Sales, Husband, Male,0,0,60, ?, <=50K
39417,28, Private,145284, Some-college, Never-married, Adm-clerical, Not-in-family, Male,0,0,40, United-States, <=50K.
35224,33, Local-gov,187203, Bachelors, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, <=50K.
25207,28, Private,188236, Some-college, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
38930,21, Private,416103, HS-grad, Never-married, Machine-op-inspct, Own-child, Male,0,0,40, United-States, <=50K.
10523,37, Private,177181, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
14669,31, Private,182539, Some-college, Never-married, Adm-clerical, Not-in-family, Female,0,0,45, United-States, <=50K
15295,33, Private,205950, HS-grad, Never-married, Other-service, Own-child, Male,0,0,40, United-States, <=50K
45266,74, Private,146365, HS-grad, Widowed, Other-service, Not-in-family, Female,0,0,28, United-States, <=50K.
38531,38, Private,103886, Some-college, Divorced, Other-service, Not-in-family, Male,0,0,40, United-States, <=50K.
39474,49, Self-emp-not-inc,155862, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,50, United-States, >50K.
2552,51, Private,249741, Some-college, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, <=50K
25714,34, Private,329587, 10th, Separated, Other-service, Not-in-family, Female,0,0,35, United-States, <=50K
15932,52, Private,266138, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, ?, >50K
34433,25, Private,167835, Assoc-voc, Never-married, Prof-specialty, Own-child, Female,0,0,35, United-States, <=50K.
25102,51, Private,55500, 12th, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, <=50K
20221,49, Private,184986, HS-grad, Divorced, Other-service, Not-in-family, Female,0,0,40, United-States, <=50K
22829,61, Federal-gov,151369, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States, >50K
